canonical_ticker,session_date,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,source_symbol,delisting_return,corporate_action_note
NVDA,2026-06-16,211.179992675781,211.490005493164,207.289993286133,207.410003662109,125694100,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-17,208.529998779297,209.210006713867,203.080001831055,204.649993896484,128363500,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-18,207.330001831055,211.389999389648,206.5,210.690002441406,241272000,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-22,211.440002441406,213.990005493164,207.720001220703,208.649993896484,122041400,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-23,202.169998168945,203.770004272461,200,200.039993286133,153496200,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-24,200.119995117188,201.669998168945,196.580001831055,199,151810700,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-25,200.080001831055,200.800003051758,192.130004882812,195.740005493164,149550000,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-26,193.119995117188,195.550003051758,191.220001220703,192.529998779297,179304100,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-29,193.850006103516,196.179992675781,189.800003051758,194.970001220703,148835700,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-06-30,197.240005493164,200.630004882812,195.110000610352,200.089996337891,166476700,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-07-01,196.199996948242,199.850006103516,193.449996948242,197.580001831055,146147600,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
NVDA,2026-07-02,197.139999389648,200.059997558594,192.350006103516,194.830001831055,142068700,NVDA,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-05-29,147.824996948242,157.779006958008,145.789993286133,156.539993286133,92196600,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-01,159.979995727539,163.699996948242,155.880004882812,160.649993896484,57654000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-02,156.690002441406,159.550003051758,149.800003051758,152.169998168945,43163100,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-03,149.699996948242,151.679992675781,141.25,142.199996948242,41072500,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-04,145.460006713867,146.369995117188,140.272003173828,141.699996948242,40834000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-05,140.324996948242,141.970001220703,134.024993896484,135.529998779297,38283500,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-08,135.679992675781,137.759994506836,135.279998779297,136.470001220703,26978900,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-09,134.869995117188,136.990005493164,127.349998474121,132.070007324219,38680000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-10,129.324996948242,133.184997558594,128.800003051758,130.210006713867,30612600,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-11,128.779998779297,131.520004272461,127.169998168945,131.080001831055,27554500,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-12,130.914993286133,131.089996337891,126.650001525879,127.98999786377,35378000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-15,130.020004272461,134.979995727539,129.699996948242,134.710006713867,41748200,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-16,134.589996337891,134.589996337891,129.619995117188,133.25,30409900,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-17,131.759994506836,136.100006103516,129.919998168945,130.630004882812,32290800,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-18,130.839996337891,131.429992675781,125.01000213623,128.470001220703,55338000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-22,125.73999786377,128.869995117188,119.199996948242,119.5,56924500,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-23,120.150001525879,120.940002441406,116.180000305176,116.699996948242,44661900,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-24,114.120002746582,118,112.25,113.5,46520700,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-25,111.379997253418,112.150001525879,106.370002746582,107.269996643066,61840100,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-26,109.040000915527,114.080001831055,108.470001220703,112.930000305176,61360500,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-29,116.230003356934,119.080001831055,114.699996948242,115.699996948242,45017400,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-06-30,114.949996948242,118.699996948242,114.569999694824,116.669998168945,38069700,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-07-01,120.050003051758,128.25,119.349998474121,125.730003356934,58561300,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
PLTR,2026-07-02,128.990005493164,132.880004882812,127.949996948242,129.300003051758,60641000,PLTR,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-05-29,287.230010986328,293,273.679992675781,284.420013427734,720500,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-01,280.640014648438,291,271,288.119995117188,513200,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-02,292.440002441406,300,279,299.070007324219,496100,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-03,299.5,306.880004882812,283.190002441406,299.730010986328,810300,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-04,290.010009765625,306.859985351562,287.070007324219,300.059997558594,417600,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-05,291.25,298.200012207031,281.880004882812,284.869995117188,473000,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-08,297.220001220703,297.989990234375,286,293.600006103516,421600,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-09,298.980010986328,309.75,266.040008544922,283.510009765625,830900,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-10,280.989990234375,293.019989013672,259.570007324219,262.339996337891,726900,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-11,272.640014648438,293.269989013672,268.119995117188,290.5,679100,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-12,295,304.160003662109,291.010009765625,294.75,500900,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-15,308.290008544922,311.799987792969,294.540008544922,303.529998779297,472100,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-16,304,310.769989013672,291.420013427734,292.700012207031,507400,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-17,297.540008544922,306,290.720001220703,294.029998779297,541100,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-18,299.660003662109,303.380004882812,283.880004882812,297.200012207031,1166500,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-22,303.429992675781,313.329986572266,297.820007324219,307.799987792969,856300,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-23,287.549987792969,302.429992675781,280,291.5,1081900,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-24,291.130004882812,302.149993896484,287.959991455078,294.489990234375,368700,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-25,302.679992675781,316.989990234375,300.380004882812,309.200012207031,774000,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-26,296.119995117188,299.510009765625,275.869995117188,279.769989013672,3521800,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-29,280.010009765625,290.880004882812,273.839996337891,281.089996337891,734400,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-06-30,284.75,288.570007324219,279,286.359985351562,598900,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-07-01,275.890014648438,276.440002441406,262,264.859985351562,817500,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
POWL,2026-07-02,264.859985351562,269.420013427734,243.350006103516,246.330001831055,936600,POWL,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-05-29,1682,1708.82495117188,1641.07995605469,1694.97998046875,8751100,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-01,1731.15002441406,1804,1686.16003417969,1761.43005371094,9681700,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-02,1750.06005859375,1772.40002441406,1708.80004882812,1716.35998535156,7093300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-03,1736,1861,1708.88000488281,1831.5,11884700,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-04,1741.31005859375,1825.90002441406,1725.07995605469,1759.68005371094,10518500,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-05,1678.88000488281,1682,1514.35998535156,1559.31994628906,13289000,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-08,1634,1694.98803710938,1602,1642,8189300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-09,1700.5,1803,1536,1646.5400390625,16221600,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-10,1624.38000488281,1764.65002441406,1590,1643.22998046875,10362000,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-11,1672.26000976562,1895,1665,1881.51000976562,13759400,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-12,1890.97998046875,2021.65002441406,1865.10998535156,1980.09997558594,11926100,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-15,2101.1201171875,2119.89990234375,2021.10998535156,2107.86010742188,9156400,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-16,2134.19995117188,2167.330078125,1980.18005371094,1991.55004882812,9588500,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-17,2074.59008789062,2074.59008789062,1938,1958.80004882812,9182500,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-18,2044.74499511719,2191.68994140625,2029,2184.75,12178300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-22,2293.31494140625,2354.38989257812,2251.28491210938,2273.72998046875,9977600,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-23,2007.69995117188,2060,1949.9599609375,1963.59997558594,12868300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-24,1987.53002929688,2021.5,1861.01000976562,1914.4599609375,10421300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-25,2238.30493164062,2347.9990234375,2092.080078125,2335,15030200,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-26,2169.9951171875,2256.11010742188,2063.0390625,2090.7099609375,16867100,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-29,2090.7099609375,2090.7099609375,1895,2050.38989257812,11251000,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-06-30,2109.72998046875,2280.80004882812,2070,2273.72998046875,11454300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-07-01,2085.169921875,2129.97998046875,2002.05004882812,2032.21997070312,11056500,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SNDK,2026-07-02,2043.80004882812,2052.5400390625,1693,1745,17259300,SNDK,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-05-29,753.95766701036,756.132057986475,752.750754304883,754.5361328125,55075700,SPY,,provider_adjustment_factor=0.997430404364375;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-01,753.418999002021,758.326400315579,752.750737691775,756.5908203125,43634900,SPY,,provider_adjustment_factor=0.997430382351221;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-02,755.08477376821,758.446109385272,754.805464031348,757.618225097656,31581900,SPY,,provider_adjustment_factor=0.9974304116701;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-03,756.201866759497,756.850159979344,751.633618574309,752.301879882812,51402500,SPY,,provider_adjustment_factor=0.997430379750933;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-04,750.167363557071,756.36142812572,749.53897754815,755.144592285156,49923000,SPY,,provider_adjustment_factor=0.997430378817176;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-05,750.376867717091,750.885566965641,733.640017129591,735.65478515625,93989400,SPY,,provider_adjustment_factor=0.997430407880027;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-08,741.449810832712,743.424764324213,736.29311296589,737.320434570312,49319100,SPY,,provider_adjustment_factor=0.997430350628913;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-09,741.719175997013,744.980792898277,720.733262218701,735.156066894531,87683500,SPY,,provider_adjustment_factor=0.997430403731355;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-10,731.505485761435,736.482653649508,723.466199281428,723.56591796875,60341300,SPY,,provider_adjustment_factor=0.997430386493733;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-11,726.887384259247,738.098492156334,722.54852551485,735.8642578125,86330500,SPY,,provider_adjustment_factor=0.997430394805857;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-12,738.806688447914,742.52708433341,733.141291120055,739.843994140625,57079500,SPY,,provider_adjustment_factor=0.997430393179137;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-15,749.91799696889,754.73560268673,749.828262327731,752.890380859375,60176400,SPY,,provider_adjustment_factor=0.997430366855379;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-16,752.611104653055,753.498832329889,747.953121678324,748.401977539062,67093100,SPY,,provider_adjustment_factor=0.997430411276549;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-17,749.359442182695,750.217278570044,737.320450288557,739.056030273438,85945200,SPY,,provider_adjustment_factor=0.997430371892198;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-18,747.760009765625,748.22998046875,743.859985351562,746.739990234375,80875700,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc;events=dividend=1.904
SPY,2026-06-22,747.700012207031,750.179992675781,743.130004882812,744.390014648438,46628100,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-23,733.809997558594,739.630004882812,732.299987792969,733.580017089844,66846800,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-24,735.169982910156,739.950012207031,730.840026855469,733.239990234375,57439500,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-25,738.909973144531,739.369995117188,729.599975585938,734.299987792969,53934400,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-26,728.950012207031,736.530029296875,716.580017089844,728.989990234375,71034000,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-29,736.530029296875,741.559997558594,732.090026855469,741,58035200,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-06-30,741.289978027344,748.02001953125,740.890014648438,746.77001953125,55626000,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-07-01,745,749.440002441406,742.380004882812,745.760009765625,47100900,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
SPY,2026-07-02,747.400024414062,751.309997558594,740.030029296875,744.780029296875,57447800,SPY,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-05-29,315.134444464524,319.51350770977,307.935930000285,315.644317626953,7218800,VRT,,provider_adjustment_factor=0.999791980520406;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-01,317.923852624113,328.511646386225,313.064878083667,323.32275390625,6162100,VRT,,provider_adjustment_factor=0.999792013546675;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-02,335.080276525443,345.108188880275,331.161109043924,334.42041015625,5077300,VRT,,provider_adjustment_factor=0.999791981583436;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-03,340.794090636788,343.558530164778,326.722036530297,331.371063232422,3927700,VRT,,provider_adjustment_factor=0.999792000939909;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-04,321.028206075714,326.791990957287,305.936344962428,323.852630615234,6075900,VRT,,provider_adjustment_factor=0.999791977001399;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-05,313.689750191894,314.934486375295,294.333760814226,300.447509765625,7330000,VRT,,provider_adjustment_factor=0.99979202023903;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-08,309.185663698673,310.542376018718,300.157543518317,300.507476806641,4790000,VRT,,provider_adjustment_factor=0.999791960222063;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-09,300.367512551625,307.06613136384,276.442496572412,289.459777832031,11117700,VRT,,provider_adjustment_factor=0.999792031003297;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-10,284.460811569899,294.288784109954,275.122757862156,280.921569824219,6904200,VRT,,provider_adjustment_factor=0.999792009538671;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-11,284.190883975014,298.597890760653,283.34105464892,297.818054199219,5408800,VRT,,provider_adjustment_factor=0.999792028056337;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-12,303.416895839255,305.126531665105,295.038633757357,302.807006835938,4958100,VRT,,provider_adjustment_factor=0.999792028651681;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-15,316,319.838989257812,310.371002197266,311.929992675781,5346400,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc;events=dividend=0.063
VRT,2026-06-16,314.200012207031,316.371002197266,299.089996337891,299.600006103516,4581900,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-17,304.720001220703,329.700012207031,303.200012207031,317.579986572266,6181400,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-18,331.230010986328,337.790008544922,326.5,333.049987792969,7262600,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-22,338.880004882812,358.540008544922,338,357.959991455078,7284300,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-23,337.959991455078,337.970001220703,316.510009765625,318.320007324219,10277700,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-24,323.730010986328,323.739990234375,308.279998779297,316.429992675781,6106100,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-25,338.920013427734,340,321.339996337891,325.570007324219,6305000,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-26,314,316,300.190002441406,303.950012207031,21988200,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-29,304.649993896484,309.200012207031,294.299987792969,306.970001220703,6708600,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-06-30,310,337.230010986328,310,334.820007324219,7742500,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-07-01,325.799987792969,327.214996337891,309.510009765625,311.420013427734,6259800,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
VRT,2026-07-02,309.809997558594,316.989990234375,296.450012207031,300.529998779297,5898700,VRT,,provider_adjustment_factor=1;method=adjusted_close_divided_by_raw_close_applied_to_all_ohlc
